Estimate	Std..Error	z.value	p	otu	effect	p.adjust	class	order	family	genus	sp
3.93271074931081	0.386405143095199	10.1776873822352	2.49418385965938e-24	4345840	Roots	1.2337896159115e-21	Bacteroidia	Bacteroidales	NA	NA	NA
2.19238187012321	0.409206697907361	5.3576392599017	8.43163744787814e-08	100901	Roots	1.11969127272059e-06	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	NA
2.62149483080847	0.398078810151343	6.58536642483387	4.53764886534569e-11	200561	Sediment	1.16101222692638e-09	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
4.24849524204728	1.02863657501382	4.13021989033415	3.62416425460802e-05	200911	Sediment	0.000262674469051932	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
4.37391454943056	0.752023432453326	5.81619449697404	6.02024147751129e-09	689465	Water	1.01812402878937e-07	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
2.36890773592469	0.283212116403494	8.36442934012643	6.04065757189968e-17	586307	Sediment	5.60270989793695e-15	Gammaproteobacteria	NA	NA	NA	NA
1.62377902906651	0.435163442955312	3.73142334300646	0.000190400949769405	4215619	Leaf	0.00108258624313332	Gammaproteobacteria	HTCC2188	HTCC2089	NA	NA
2.21953033484958	0.450092734271594	4.93127341511422	8.16952918302077e-07	510686	Sediment	9.11021233417851e-06	PRR-12	wb1_H11	NA	NA	NA
2.55567572067358	0.297844098831577	8.58058202495645	9.43942909179171e-18	820701	Sediment	1.03763798312733e-15	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
2.19238187012321	0.409206697907363	5.35763925990168	8.43163744787913e-08	512687	Roots	1.11969127272059e-06	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
1.31843381771726	0.329508078400994	4.00121849550772	6.30171342068483e-05	160787	Sediment	0.000422377130313715	Bacteroidia	Bacteroidales	NA	NA	NA
1.51500646717691	0.372072050452451	4.07180938566768	4.66493479482052e-05	153466	Sediment	0.000326550981718609	Gammaproteobacteria	Thiohalorhabdales	NA	NA	NA
1.38107241581186	0.306227239130733	4.50995940051647	6.48400338028039e-06	772232	Roots	5.88913722351252e-05	Bacteroidia	Bacteroidales	SB-1	NA	NA
3.40481223636622	0.480397669940218	7.08748699132933	1.36569135656397e-12	3208272	Roots	4.9131781167053e-11	Bacteroidia	Bacteroidales	NA	NA	NA
3.36468517852633	0.382489169937811	8.7968116301787	1.40758298392956e-18	2289308	Sediment	1.77774736012891e-16	Acidobacteria-6	BPC015	NA	NA	NA
3.10300876078442	0.628670803051905	4.93582451375307	7.98128491608215e-07	4397768	Roots	8.93903910601201e-06	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.77902044344938	0.280194528670078	6.34923334118393	2.16390600269543e-10	726031	Sediment	5.01755704375004e-09	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
3.00903623914828	0.357238117514896	8.4230547962811	3.66792816805136e-17	592269	Water	3.56931501730375e-15	Alphaproteobacteria	NA	NA	NA	NA
3.20321326430415	0.434212188365328	7.37706897718195	1.6181218665169e-13	587905	Water	7.27664499973055e-12	Flavobacteriia	Flavobacteriales	Cryomorphaceae	NA	NA
1.55691987814971	0.480432499364769	3.24066311127637	0.0011925202565291	4334177	Sediment	0.00511104710668436	Bacteroidia	Bacteroidales	VC21_Bac22	NA	NA
1.78083957911402	0.317395572523623	5.61078897526675	2.01406244057003e-08	556130	Sediment	3.03438442822937e-07	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA
3.68887945411188	1.03882849018859	3.55099950468454	0.000383771139168016	684320	Sediment	0.00194541832649086	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.85568331875433	0.597436707113422	3.10607516521752	0.00189588516950559	11278	Sediment	0.00761432636413239	Gemm-2	NA	NA	NA	NA
2.33796702984	0.653114209400037	3.57972158037673	0.000343960485173152	510231	Sediment	0.00178318728383257	Gammaproteobacteria	Chromatiales	NA	NA	NA
1.51982575374395	0.360743061717074	4.21304223152581	2.51953931737887e-05	1032085	Water	0.000189556215310025	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
1.47896122202022	0.28817343168862	5.13219144927377	2.86387970529031e-07	4301711	Roots	3.51239461376101e-06	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
2.43286829141444	0.393480940364074	6.18293808376941	6.29193974925666e-10	289889	Sediment	1.36310052378057e-08	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina	NA
1.33354379190338	0.311717227233918	4.27805612072467	1.88532494486066e-05	718733	Roots	0.000148032921596466	Bacteroidia	Bacteroidales	NA	NA	NA
1.94987055027142	0.462113104232878	4.21946604069639	2.4488160401403e-05	1106324	Leaf	0.000185884552612184	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
1.4991633819738	0.45646187684469	3.2843123555834	0.00102231549727698	1106325	Sediment	0.00449849132085708	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	NA
1.67579438658133	0.406492120639539	4.12257532555558	3.74660037613376e-05	199390	Sediment	0.000270228673544714	Anaerolineae	SHA-20	NA	NA	NA
3.50655789731707	0.639009022917498	5.48749355886607	4.07676877343265e-08	632126	Water	5.77558459166974e-07	Alphaproteobacteria	NA	NA	NA	NA
2.42932924268902	0.571112563363841	4.25367851896011	2.10287145141203e-05	811441	Roots	0.000162958811169485	Gammaproteobacteria	Thiotrichales	NA	NA	NA
2.74762918734192	0.343718171481194	7.99384325682139	1.30796031474112e-15	240658	Roots	9.46835661988206e-14	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
2.13113444904987	0.581241818391098	3.66651947884434	0.000245874198069927	4248322	Sediment	0.00133166901436415	Deltaproteobacteria	NA	NA	NA	NA
0.956497152350791	0.289712406192196	3.30154018919109	0.00096155558453843	797540	Water	0.0042723008606438	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
2.63675442412353	0.382489169937809	6.89367080524726	5.43707650288339e-12	557184	Sediment	1.74456681735844e-10	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
4.39032543746043	1.04045956269826	4.21960217855544	2.44733785831378e-05	354554	Water	0.000185884552612184	Betaproteobacteria	Methylophilales	Methylophilaceae	NA	NA
1.71596054324977	0.504579111985997	3.40077601804768	0.000671948603661909	674468	Sediment	0.00313822731025742	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
1.83853623852117	0.306940460267563	5.98987906944072	2.09997125275938e-09	830206	Sediment	3.96988196063047e-08	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
2.13113444904987	0.581241818391099	3.66651947884433	0.00024587419806993	639485	Sediment	0.00133166901436415	Bacteroidia	Bacteroidales	SB-1	NA	NA
3.62434093254075	0.747505575238867	4.84858046895848	1.24348088618531e-06	80438	Roots	1.32281407533978e-05	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA
1.49916338197381	0.456461876844689	3.28431235558341	0.00102231549727696	167947	Sediment	0.00449849132085708	Gammaproteobacteria	HTCC2188	HTCC2089	NA	NA
1.97000769985565	0.537008107515768	3.6684878166347	0.000243989318635189	10442	Roots	0.00132995463307482	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
2.78891561552704	0.634915820155166	4.39257540447719	1.12015760238656e-05	636764	Sediment	9.40488759231488e-05	Caldithrixae	Caldithrixales	Caldithrixaceae	LCP-26	NA
2.91037236066499	0.395507215817611	7.35858220601243	1.85873777857454e-13	4391593	Sediment	8.23393093553616e-12	Gammaproteobacteria	Chromatiales	NA	NA	NA
1.14309952858667	0.307326612825326	3.71949411760307	0.000199622196235444	1107283	Water	0.00112397269358585	Nostocophycideae	Nostocales	NA	NA	NA
1.18455471846885	0.3496316926057	3.38800727600156	0.00070402396685724	1107701	Leaf	0.00326746385243516	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
2.16430776232303	0.464587710459546	4.6585557766524	3.18435531027204e-06	4301923	Leaf	3.0735501011016e-05	[Saprospirae]	[Saprospirales]	Saprospiraceae	NA	NA
3.47169239171966	0.364580297107908	9.52243557663271	1.6916693212978e-21	1113689	Sediment	5.02087454561188e-19	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
2.50432473564494	0.645424056936704	3.88012301173109	0.00010440364928738	200080	Sediment	0.000646235726975901	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
2.53662793474394	0.47146502417601	5.38030989504949	7.43577248605834e-08	975549	Sediment	1.00315330630096e-06	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.54126169399625	0.271117844948139	5.68484045855067	1.30934834095205e-08	257512	Sediment	2.06709887018387e-07	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	NA
2.91458601569426	0.763677526132191	3.81651405987526	0.000135350366005043	1108414	Sediment	0.000805857344639873	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6	NA
1.34707364796466	0.37647132704205	3.57815735543174	0.000346025116613606	864607	Water	0.00179232556039997	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Portiera	NA
5.54777822615145	1.03101851968608	5.38087155586752	7.41260721214316e-08	546944	Water	1.00230606859412e-06	Alphaproteobacteria	NA	NA	NA	NA
2.14818469409929	0.663540418278242	3.23745869117274	0.00120599397981476	350513	Sediment	0.00515020162890775	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
2.13113444904987	0.581241818391087	3.66651947884441	0.000245874198069857	775188	Sediment	0.00133166901436415	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
2.85263142991315	0.632961958354228	4.50679759227603	6.58133588629717e-06	72638	Sediment	5.928195723985e-05	Gammaproteobacteria	Chromatiales	NA	NA	NA
2.86293134115079	0.314120084513088	9.11413017600758	7.93040526996703e-20	551733	Sediment	1.45378088568182e-17	Gammaproteobacteria	[Marinicellales]	[Marinicellaceae]	NA	NA
2.74822830988932	0.770187847974132	3.56825716884281	0.000359363695698916	316737	Sediment	0.001837366836924	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
1.48437231195685	0.415583019602195	3.57178287355851	0.000354559311531241	284011	Sediment	0.00182379902361304	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
2.91400037628945	0.63120370419601	4.6165767990876	3.90121691028982e-06	610943	Sediment	3.70521977271686e-05	Gammaproteobacteria	[Marinicellales]	[Marinicellaceae]	NA	NA
3.14345205923264	0.344415343831448	9.12692223367087	7.04743092721644e-20	795842	Water	1.39445166613189e-17	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Sediminicola	NA
2.73113120977589	0.467219883980317	5.84549438801484	5.05065965715206e-09	298914	Sediment	8.76553145466121e-08	MBGB	NA	NA	NA	NA
1.78375426185591	0.441478573005836	4.04040959385887	5.33579310471768e-05	576242	Sediment	0.000366746930588641	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
3.42006586596355	1.04876525181671	3.26104040922331	0.00111004219725098	2805275	Roots	0.00482372656140687	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA
2.66402478686349	0.439303211322124	6.0642051280387	1.32607823602766e-09	510100	Sediment	2.58934223982267e-08	Bacteroidia	Bacteroidales	NA	NA	NA
1.37644200073907	0.440968581543831	3.12140605555195	0.00179989665402084	660200	Sediment	0.00726815410766571	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	NA	NA
3.62921216610713	0.422139005930711	8.59719693067838	8.16867449108788e-18	568472	Sediment	9.14891543001842e-16	Gammaproteobacteria	Chromatiales	NA	NA	NA
2.04938919661342	0.276423493993448	7.41394722643219	1.22594719613968e-13	575725	Roots	5.73009650101194e-12	Anaerolineae	envOPS12	NA	NA	NA
1.26739463076343	0.276082438167772	4.59063835850815	4.41892414454406e-06	262661	Roots	4.16360852730373e-05	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
1.64474472049367	0.407177259535088	4.03938255876969	5.35920936650117e-05	578837	Leaf	0.000367496476078392	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	brevis
2.19790183345084	0.58164550729112	3.77876525460853	0.00015760790992506	333366	Roots	0.000928135469558687	Gammaproteobacteria	NA	NA	NA	NA
1.81729277122957	0.267200847751472	6.8012238229119	1.0373410809767e-11	570446	Sediment	3.12099017147751e-10	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
4.15909857223561	0.514106197478042	8.08995999783343	5.96843302420077e-16	644693	Water	4.78765113941294e-14	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
2.04546565449507	0.585835218161129	3.49153753663967	0.000480248978977027	816833	Sediment	0.00234052375961322	GN15	NA	NA	NA	NA
1.38407460143427	0.404540232260246	3.42135216984766	0.000623105893911864	681733	Sediment	0.00293785272935729	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
4.03097494828654	1.03335780488509	3.90085111781274	9.58550902695411e-05	4299611	Roots	0.000604671430223162	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.99438460536509	0.271845167935234	3.6579079662067	0.000254282315412381	1111819	Sediment	0.00137095351888092	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
3.89709735520941	1.03428097153648	3.76792908547864	0.000164607445452081	536011	Sediment	0.000960776594103888	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
1.52493333731278	0.276001495378738	5.52509085220793	3.29315155603847e-08	1110076	Sediment	4.7562403008867e-07	Bacteroidia	Bacteroidales	NA	NA	NA
1.7615885915267	0.290293885889302	6.06829381242446	1.29276244948104e-09	622348	Sediment	2.58378380475403e-08	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
1.12134965979574	0.364888478716001	3.07312980596603	0.00211826325014153	285579	Roots	0.00831614461166676	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
2.36462048348384	0.296848679081021	7.96574366038681	1.64233077730382e-15	159759	Roots	1.16058041596137e-13	Anaerolineae	envOPS12	NA	NA	NA
4.68381331330515	1.0243647543625	4.57240772230599	4.82151581231106e-06	515166	Sediment	4.50716816722496e-05	Caldithrixae	Caldithrixales	Caldithrixaceae	LCP-26	NA
1.29421968217365	0.340862484870855	3.79689681210885	0.000146518742619369	824974	Roots	0.0008671338546247	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	NA	NA
0.888654274291693	0.279141636031375	3.18352463260555	0.00145493733414876	189042	Water	0.00608204789824441	Nostocophycideae	Nostocales	NA	NA	NA
3.79396951144943	0.530181074059954	7.15598820304249	8.30722875796145e-13	562993	Sediment	3.10136540297228e-11	Gammaproteobacteria	[Marinicellales]	[Marinicellaceae]	NA	NA
2.28331139423016	0.298368694198844	7.65265069232926	1.96878182135803e-14	4453271	Roots	1.1025178199605e-12	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA
2.04546565449504	0.585835218161141	3.49153753663955	0.00048024897897724	527446	Sediment	0.00234052375961322	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
2.04025461173959	0.434509990200893	4.69552981001954	2.65916582690758e-06	3452632	Roots	2.61149895357827e-05	Deltaproteobacteria	Myxococcales	NA	NA	NA
2.62428031793879	0.443184791311265	5.9214133007007	3.19186566191574e-09	1109254	Roots	5.74148926337328e-08	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
2.16389863886345	0.451911697012973	4.78832181854618	1.68181794981573e-06	2338946	Sediment	1.71533871995014e-05	Gammaproteobacteria	NA	NA	NA	NA
1.95399425099791	0.591170485340936	3.30529737097923	0.000948756788712881	513330	Sediment	0.00422492145371334	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
1.14852328754094	0.321220921589435	3.57549340764584	0.00034956798494167	162326	Water	0.00180501439502257	Sphingobacteriia	Sphingobacteriales	NS11-12	NA	NA
3.36037538713897	0.642693358914029	5.22858271449554	1.70814410523415e-07	275936	Water	2.17586768426439e-06	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
1.6185466286323	0.326638592902592	4.95516042439902	7.22706360687834e-07	312465	Sediment	8.20264810142062e-06	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA
1.86545964263568	0.402536753817774	4.63425916998416	3.58217985259569e-06	51975	Roots	3.4186205152746e-05	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
1.68087301263056	0.33156298668718	5.06954358634854	3.98770811647655e-07	2032596	Sediment	4.71534569310853e-06	Bacteroidia	Bacteroidales	NA	NA	NA
2.31206383694835	0.658246293450611	3.51246009275376	0.000443978675036131	574953	Roots	0.00219804621769347	Anaerolineae	SBR1031	NA	NA	NA
1.28800355317491	0.326040874358278	3.95043583326781	7.800901047367e-05	4484466	Leaf	0.00050497435787536	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Providencia	NA
1.95596048196152	0.381451565226209	5.12767716866385	2.93338887125152e-07	605057	Sediment	3.58283875303478e-06	MBGB	NA	NA	NA	NA
2.32682209640484	0.296340446430167	7.85185459640978	4.09929596374411e-15	563858	Sediment	2.67400229019616e-13	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
3.44509755539244	0.515372369227422	6.68467648072959	2.31435346614162e-11	563856	Water	6.18828926802553e-10	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
2.45315795147202	0.410898847109201	5.97022349595462	2.36928801527193e-09	2471826	Leaf	4.42267096184093e-08	Betaproteobacteria	Methylophilales	Methylophilaceae	NA	NA
1.43583519317112	0.364649781612695	3.9375731608038	8.23098405075449e-05	526696	Sediment	0.0005299253939835	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.81747949458948	0.541539408036515	3.35613524633267	0.000790399058210703	626983	Sediment	0.0035842695260045	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	NA	NA
3.24430321588898	0.623599637506018	5.20254185660534	1.96581065203476e-07	314260	Sediment	2.47750573895506e-06	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	NA
1.40179854765481	0.347795123610102	4.03052962072667	5.56513149410863e-05	557537	Sediment	0.000378837391617303	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
2.43302953410172	0.3230550427048	7.53131575885959	5.02315515661415e-14	647833	Roots	2.54849991535569e-12	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
4.24932545930514	0.753238193384334	5.64140997711857	1.68663218675981e-08	800299	Water	2.58037336613563e-07	Alphaproteobacteria	NA	NA	NA	NA
2.38168059291872	0.385894561546218	6.17184285618254	6.74985711112385e-10	196600	Sediment	1.43609863124143e-08	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
2.50688555649825	0.336757364638255	7.44418925831408	9.75415796238449e-14	111887	Roots	4.66940981167051e-12	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.55691987814971	0.480432499364771	3.24066311127635	0.00119252025652918	263634	Sediment	0.00511104710668436	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	NA
1.55408779906149	0.416215107298792	3.7338572574826	0.000188569393236461	4334589	Roots	0.00107423024784226	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix	NA
2.35727125375076	0.402464656476432	5.85708885443162	4.71051132839312e-09	642511	Sediment	8.22399860157105e-08	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
1.57407076639653	0.449945405180232	3.49835946377986	0.000468129728135942	922761	Leaf	0.00230212882866723	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA	NA
1.99226148795735	0.461825927196299	4.31387969067085	1.60414265414427e-05	810704	Roots	0.000129026975542011	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
1.95164813100597	0.279578377486836	6.98068337240371	2.93747672161992e-12	520767	Sediment	9.85133436132201e-11	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.35838799880342	0.391577286294298	3.46901632538129	0.000522367710935414	334363	Sediment	0.00252918004250688	Cytophagia	Cytophagales	Flammeovirgaceae	NA	NA
2.28819633908459	0.57375110888435	3.98813405961681	6.65950296543037e-05	687533	Sediment	0.000441685023495058	[Saprospirae]	[Saprospirales]	Saprospiraceae	NA	NA
2.33796702983999	0.653114209400046	3.57972158037667	0.000343960485173231	4460053	Sediment	0.00178318728383257	NA	NA	NA	NA	NA
2.81133306999635	0.383383209921183	7.33295824450505	2.25127096163428e-13	969805	Roots	9.683727846566e-12	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
0.948555780370722	0.282625225252819	3.3562318420877	0.000790123026780816	212229	Water	0.0035842695260045	[Chloracidobacteria]	[Chloracidobacterales]	[Chloracidobacteraceae]	Candidatus Chloracidobacterium	NA
1.81571271025048	0.458791311948925	3.95760046662047	7.57064486275315e-05	114788	Water	0.000492756007733582	Opitutae	Opitutales	Opitutaceae	Opitutus	NA
1.41847447072367	0.461500325968332	3.07361531705831	0.00211481936094213	4358876	Sediment	0.00830811894543566	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
3.07342178728673	0.412533297343207	7.45011810459944	9.32567097367046e-14	152604	Sediment	4.50058397558601e-12	Gammaproteobacteria	Chromatiales	NA	NA	NA
2.16400393469524	0.277392727707458	7.80122807320826	6.13075946861763e-15	4450334	Sediment	3.83075665323308e-13	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
1.3840746014343	0.40454023226025	3.42135216984771	0.000623105893911754	315467	Sediment	0.00293785272935729	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
3.2687785420266	0.755181216599898	4.32846907493785	1.5014941085116e-05	1057747	Roots	0.0001214287333532	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	NA	NA
2.3188499489907	0.361663289419377	6.41162655107584	1.4397517180028e-10	4436883	Sediment	3.43227558155206e-09	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
2.86695146243172	0.556994935639195	5.14717689334404	2.64435939794468e-07	313174	Roots	3.25662186435676e-06	Epsilonproteobacteria	Campylobacterales	NA	NA	NA
3.39162793064586	0.62109571592682	5.46071699365171	4.74215477803583e-08	370274	Sediment	6.62339547351074e-07	Sva0725	Sva0725	NA	NA	NA
2.49641424018211	0.565475756333531	4.4147148878115	1.01143203205879e-05	2592664	Sediment	8.62623641135364e-05	AT-s2-57	NA	NA	NA	NA
3.83970234384565	0.633052140024917	6.06538087635959	1.31641310877154e-09	812024	Water	2.58934223982267e-08	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	NA
4.33377747838341	0.728221083375967	5.95118375080876	2.66210002125929e-09	279524	Roots	4.86222330036773e-08	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA
2.19551371293158	0.291090848052432	7.54236599199476	4.61520288464754e-14	583955	Sediment	2.38224733245807e-12	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.79205811041284	0.325841180639907	5.49979013362734	3.80243552397937e-08	1141473	Roots	5.45199450974433e-07	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
2.16389863886344	0.451911697012976	4.78832181854613	1.68181794981614e-06	148058	Sediment	1.71533871995014e-05	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
1.92219966928196	0.461233309725438	4.16752135795701	3.07929668781902e-05	731245	Sediment	0.000227347078841962	Verruco-5	R76-B128	NA	NA	NA
2.51012704985799	0.511187709668852	4.9103822380316	9.08990315831357e-07	528349	Sediment	9.93695490750606e-06	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
2.74491771942794	0.360548289230671	7.61317638002103	2.67440422562824e-14	347053	Roots	1.48366948442329e-12	Gammaproteobacteria	Chromatiales	NA	NA	NA
2.56297502302624	0.349614052670477	7.33086957875211	2.28664114221264e-13	750679	Sediment	9.76510922314694e-12	Gammaproteobacteria	Thiohalorhabdales	NA	NA	NA
3.25856547091935	0.481984813062997	6.76072229374051	1.37305484109646e-11	641641	Water	3.91906319116357e-10	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
1.77487990847205	0.446748895833803	3.9728803473805	7.10087234526178e-05	795328	Leaf	0.000466269670812765	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	NA
1.7425659821831	0.29675792025987	5.87201170791717	4.30538329974797e-09	557211	Water	7.65172313392334e-08	Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus	NA
2.70897569862205	0.441537785555935	6.13532020869111	8.49878339741765e-10	557216	Water	1.77013257007267e-08	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
2.4012292266167	0.447673818581772	5.36379195509753	8.14927614742722e-08	558955	Roots	1.09077402884283e-06	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	NA
2.11167250076476	0.586224421588105	3.60215716541484	0.000315587459151074	266637	Roots	0.00165634585103525	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	NA
2.25301876561771	0.281065733083019	8.01598523201058	1.09257634459392e-15	103241	Roots	8.42277036559679e-14	Spirochaetes	Spirochaetales	Spirochaetaceae	Spirochaeta	NA
2.21513085569048	0.294698231876661	7.51660721404523	5.62159831935499e-14	570731	Sediment	2.8279497986179e-12	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.65311297593571	0.339480724478931	4.86953413473789	1.1186165953072e-06	4444801	Sediment	1.20729238358973e-05	Bacteroidia	Bacteroidales	NA	NA	NA
3.11978492222109	0.650410477492186	4.79664001454923	1.61349188781565e-06	639712	Water	1.67149875149629e-05	Actinobacteria	Actinomycetales	Microbacteriaceae	NA	NA
5.03755040680158	0.571935689409235	8.80789658712324	1.27515991126725e-18	538884	Water	1.64551070288747e-16	Alphaproteobacteria	NA	NA	NA	NA
2.34219414835189	0.405469085673506	5.77650487080014	7.62682955329255e-09	243192	Roots	1.2646050343113e-07	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
4.7328092501076	0.75032421052094	6.30768564274592	2.83238752724756e-10	1016465	Water	6.39889329579854e-09	Alphaproteobacteria	Rickettsiales	Pelagibacteraceae	NA	NA
2.14495614876812	0.483780530661648	4.43373805439121	9.26131409745394e-06	529600	Sediment	8.03730416410639e-05	Anaerolineae	envOPS12	NA	NA	NA
2.04025461173959	0.434509990200893	4.69552981001953	2.65916582690778e-06	617834	Roots	2.61149895357827e-05	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
1.86953717026721	0.277604123874623	6.73454394039036	1.64444903861358e-11	559498	Roots	4.5614249968272e-10	Verruco-5	R76-B128	NA	NA	NA
3.57640147068433	0.637491052015936	5.61012026658992	2.02186056040684e-08	237131	Water	3.03842133837341e-07	Alphaproteobacteria	NA	NA	NA	NA
2.72257830166494	0.63709616089754	4.27341815689076	1.92498962023891e-05	548568	Sediment	0.000150748527516335	Gammaproteobacteria	Chromatiales	NA	NA	NA
2.1741553034826	0.298049998175049	7.29459928466662	2.99549264602188e-13	1106925	Sediment	1.2434436606144e-11	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA	NA
1.39839225835782	0.377159929391366	3.70769042356766	0.000209158127851761	560545	Sediment	0.00117018157109147	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	NA	NA
1.5321782910619	0.263651683527631	5.81137306070462	6.19625084277493e-09	543167	Sediment	1.03608295782294e-07	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
