s.Leaf	s.Roots	s.Sediment	s.Water	index	stat	p.value	Leaf.A	Roots.A	Sediment.A	Water.A	Leaf.B	Roots.B	Sediment.B	Water.B	p.adjust	phylum	class	order	family	genus	sp
0	1	0	0	2	0.309942852383503	0.001	0	0.768516573948973	0.175227561641709	0.0562558644093179	0	0.125	0.0403225806451613	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.470190640967466	0.001	0.0863320971147563	0.757985961783074	0.0531585187098383	0.102523422392332	0.0476190476190476	0.291666666666667	0.0564516129032258	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.469599078067047	0.001	0.0526593753756624	0.563038197756817	0.344007772697957	0.0402946541695631	0.0476190476190476	0.391666666666667	0.258064516129032	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.492858645391206	0.001	0.0297407219886531	0.910911166263206	0.0409099418457072	0.0184381699024339	0.0158730158730159	0.266666666666667	0.0241935483870968	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.411405794868308	0.001	0	0.967169874578424	0.032830125421576	0	0	0.175	0.00806451612903226	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.324546659893945	0.005	0.0437421212613272	0.574530187899905	0.313681130631878	0.0680465602068899	0.0158730158730159	0.183333333333333	0.129032258064516	0.0340909090909091	0.00868587491215741	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.507550642805316	0.001	0	0.936755109134871	0.0416469492946982	0.0215979415704303	0	0.275	0.0241935483870968	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.482138909256615	0.001	0.0478219405876992	0.89983713994513	0.0523409194671705	0	0.0158730158730159	0.258333333333333	0.0241935483870968	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.432506506472593	0.001	0.124284348001561	0.863362514497508	0.012353137500931	0	0.0476190476190476	0.216666666666667	0.00806451612903226	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.271355868227277	0.003	0.235867978921061	0.736340072213794	0.0277919488651451	0	0.0158730158730159	0.1	0.0161290322580645	0	0.00559698113207547	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.35002269804546	0.004	0.110004554936472	0.506962299918718	0.226774893137294	0.156258252007517	0.0317460317460317	0.241666666666667	0.161290322580645	0.0113636363636364	0.00716521739130435	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.57964669117099	0.001	0.0335201135342569	0.91633714523312	0.0501427412326226	0	0.0317460317460317	0.366666666666667	0.0483870967741935	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.434700669032756	0.001	0	0.907030423956124	0.0783084016299315	0.0146611744139443	0	0.208333333333333	0.0564516129032258	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.353553390593274	0.001	0	1	0	0	0	0.125	0	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.391343745471427	0.001	0	0.835363238834208	0.0640517616177011	0.100584999548091	0	0.183333333333333	0.032258064516129	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.472088037554613	0.001	0.0403638843267593	0.703790890112103	0.0884046539181668	0.167440571642971	0.0317460317460317	0.316666666666667	0.0725806451612903	0.0454545454545455	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.631652483815975	0.001	0.0361008804058444	0.825485917884601	0.108440934308492	0.0299722674010625	0.0476190476190476	0.483333333333333	0.137096774193548	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0	1	0	0	2	0.484226411972623	0.001	0	0.852637156552292	0.147362843447708	0	0	0.275	0.0725806451612903	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	NA
0	1	0	0	2	0.350135659681007	0.001	0.0949236243893332	0.735569881081524	0.169506494529143	0	0.0317460317460317	0.166666666666667	0.0645161290322581	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	NA
0	1	0	0	2	0.860349242978828	0.001	0.077885992094407	0.75274659650262	0.126679851575865	0.0426875598271074	0.46031746031746	0.983333333333333	0.830645161290323	0.363636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfotalea	NA
0	1	0	0	2	0.503807980835731	0.001	0.0545508904389561	0.761467444661328	0.0386980196093119	0.145283645290404	0.0317460317460317	0.333333333333333	0.0241935483870968	0.0681818181818182	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.771643431033228	0.001	0.0127826039754697	0.860867833238649	0.111783998682511	0.0145655641033707	0.0317460317460317	0.691666666666667	0.209677419354839	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.694543972866052	0.001	0.0782945806923056	0.714653822584532	0.152714806617136	0.0543367901060264	0.126984126984127	0.675	0.225806451612903	0.113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.33060761466073	0.002	0.0902119127762188	0.655808369229946	0.220164504146539	0.0338152138472966	0.0317460317460317	0.166666666666667	0.0725806451612903	0.0113636363636364	0.00393630573248408	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.770701919164324	0.001	0.0669229204491674	0.636408694503827	0.260167526362818	0.0365008586841876	0.206349206349206	0.933333333333333	0.82258064516129	0.215909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.42165804549746	0.001	0.105917279362471	0.79020225481217	0.0731430198785023	0.0307374459468567	0.0476190476190476	0.225	0.0403225806451613	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.287365076833971	0.001	0	0.825786873837938	0.174213126162062	0	0	0.1	0.032258064516129	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.412734616586034	0.001	0.0626129626313936	0.552486044524607	0.348367940992206	0.0365330518517935	0.0317460317460317	0.308333333333333	0.201612903225806	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.423596466299398	0.001	0.0559339302109604	0.897169831306686	0.0468962384823536	0	0.0158730158730159	0.2	0.0161290322580645	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.770492722901193	0.001	0.0430151455536522	0.636063252903958	0.246751959837977	0.0741696417044132	0.396825396825397	0.933333333333333	0.790322580645161	0.295454545454545	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.775970980909008	0.001	0.0478258421520296	0.715403124609372	0.212980588711461	0.0237904445271373	0.253968253968254	0.841666666666667	0.5	0.113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.588622297808217	0.001	0	0.799560483408519	0.155702553911295	0.044736962680186	0	0.433333333333333	0.129032258064516	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.405569909183569	0.001	0	0.759170544162314	0.20587950820076	0.0349499476369257	0	0.216666666666667	0.137096774193548	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.365445592920371	0.002	0.0402858814584817	0.641042310647622	0.273272346849884	0.0453994610440124	0.0158730158730159	0.208333333333333	0.104838709677419	0.0227272727272727	0.00393630573248408	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.295783636335997	0.001	0	0.954414103899766	0.0455858961002337	0	0	0.0916666666666667	0.00806451612903226	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.499879365912399	0.001	0.0248922702350284	0.789092780415732	0.158013155702394	0.028001793646845	0.0158730158730159	0.316666666666667	0.104838709677419	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.528660731010094	0.001	0.0578903499621884	0.817996590767201	0.0880097341866885	0.0361033250839224	0.0317460317460317	0.341666666666667	0.0564516129032258	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.315891188194878	0.001	0	0.66524828519448	0.33475171480552	0	0	0.15	0.0645161290322581	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.861688575373022	0.001	0.0652767774340969	0.755092068740733	0.0851515290297522	0.0944796247954179	0.444444444444444	0.983333333333333	0.766129032258065	0.363636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.79798900791317	0.001	0.0443413935820483	0.830591030543799	0.0519996216680266	0.0730679542061262	0.238095238095238	0.766666666666667	0.258064516129032	0.159090909090909	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.686176724007375	0.001	0.0705472229170641	0.75334159451119	0.0933964681844947	0.0827147143872509	0.0952380952380952	0.625	0.185483870967742	0.147727272727273	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.311569650419468	0.001	0	0.896082895961627	0.103917104038373	0	0	0.108333333333333	0.0241935483870968	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.358418353058678	0.001	0.139239913746439	0.700711177141609	0.107377841437879	0.0526710676740724	0.0476190476190476	0.183333333333333	0.0483870967741935	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.279553888010831	0.001	0	0.937804515623668	0.0621954843763324	0	0	0.0833333333333333	0.00806451612903226	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.686464268307636	0.001	0.0424656874713559	0.785388652771896	0.138894207106126	0.0332514526506225	0.0476190476190476	0.6	0.233870967741935	0.0568181818181818	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.323938146629572	0.004	0.0817197555719622	0.662753196895591	0.233813112306351	0.0217139352260954	0.0317460317460317	0.158333333333333	0.0887096774193548	0.0113636363636364	0.00716521739130435	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.275933775552475	0.005	0.073681301610547	0.70282567837517	0.190181413890587	0.0333116061236959	0.0158730158730159	0.108333333333333	0.0241935483870968	0.0113636363636364	0.00868587491215741	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.493687156402532	0.001	0.0670288014800685	0.769664237042582	0.150044818684062	0.013262142793287	0.0317460317460317	0.316666666666667	0.0967741935483871	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.25626484312384	0.005	0	0.716418216232214	0.200842304731573	0.082739479036213	0	0.0916666666666667	0.032258064516129	0.0113636363636364	0.00868587491215741	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.263915016211773	0.005	0.0971024547129963	0.642933561065172	0.216500277154454	0.0434637070673783	0.0158730158730159	0.108333333333333	0.032258064516129	0.0113636363636364	0.00868587491215741	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.799109253079834	0.001	0.0106607289507969	0.798219497947262	0.153603743696517	0.0375160294054235	0.0476190476190476	0.8	0.419354838709677	0.113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.424312915803343	0.001	0.112999776809064	0.864198962484167	0.0228012607067697	0	0.0317460317460317	0.208333333333333	0.00806451612903226	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.665745755294365	0.001	0.0545901161858506	0.72857656552186	0.201150337908607	0.0156829803836818	0.158730158730159	0.608333333333333	0.338709677419355	0.0454545454545455	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.558824604245184	0.001	0.254618181120128	0.707060237682537	0.0304530885954018	0.00786849260193393	0.0952380952380952	0.441666666666667	0.0483870967741935	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.744805587934733	0.001	0.0872403256259479	0.622133118301461	0.271750594448806	0.018875961623785	0.333333333333333	0.891666666666667	0.67741935483871	0.125	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.264686441654968	0.002	0	0.93411883194625	0.0658811680537496	0	0	0.075	0.00806451612903226	0	0.00393630573248408	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.743674733192213	0.001	0.0563758977400096	0.737402811718013	0.117615368976996	0.0886059215649814	0.142857142857143	0.75	0.387096774193548	0.170454545454545	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.584106300619294	0.001	0.0585816828597509	0.758178156495905	0.154138285931008	0.0291018747133356	0.0634920634920635	0.45	0.217741935483871	0.0568181818181818	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0	1	0	0	2	0.506076561583183	0.001	0.124826778238642	0.808779430054285	0.0480015469379317	0.0183922447691406	0.0476190476190476	0.316666666666667	0.0483870967741935	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.347793440277163	0.001	0.1408912882287	0.806401847332165	0.0147937960562498	0.0379130683828846	0.0476190476190476	0.15	0.00806451612903226	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.41033229007981	0.001	0.0787301472248794	0.777104253609881	0.117020116884599	0.0271454822806402	0.0158730158730159	0.216666666666667	0.0725806451612903	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.476297327521524	0.001	0.354790614921725	0.591806463141251	0.0386454144957344	0.0147575074412899	0.158730158730159	0.383333333333333	0.0967741935483871	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.330026871774381	0.001	0	0.933580595084432	0.0664194049155683	0	0	0.116666666666667	0.0161290322580645	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.280550081414726	0.004	0.103405666731839	0.858636525619737	0.0379578076484241	0	0.0158730158730159	0.0916666666666667	0.0161290322580645	0	0.00716521739130435	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.34105563844051	0.001	0.132583392962161	0.697913691072383	0.0819841378499067	0.0875187781155496	0.0317460317460317	0.166666666666667	0.0241935483870968	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0	1	0	0	2	0.389640871707693	0.001	0.114979938640237	0.587690357052118	0.254064004119905	0.0432657001877399	0.0476190476190476	0.258333333333333	0.161290322580645	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	NA	NA
0	1	0	0	2	0.644175478199937	0.001	0.0261211151809432	0.816318780421216	0.149437131034588	0.00812297336325252	0.0476190476190476	0.508333333333333	0.274193548387097	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	NA	NA
0	1	0	0	2	0.549797573414445	0.001	0.0559142714819173	0.843564758323009	0.0648859289739279	0.0356350412211453	0.0317460317460317	0.358333333333333	0.0645161290322581	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	NA	NA
0	1	0	0	2	0.262542022685267	0.003	0.0891194703030031	0.68928313675671	0.221597392940286	0	0.0158730158730159	0.1	0.0564516129032258	0	0.00559698113207547	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	NA	NA
0	1	0	0	2	0.427240074320893	0.001	0.050574130658502	0.608446937019074	0.279421074726893	0.0615578575955308	0.0634920634920635	0.3	0.282258064516129	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	NA	NA
0	1	0	0	2	0.396739319185035	0.001	0	0.899440499356602	0.100559500643398	0	0	0.175	0.0564516129032258	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Pelobacteraceae	Pelobacter	NA
0	1	0	0	2	0.439733757951535	0.001	0.0345050862724381	0.773463111528716	0.166302554948461	0.0257292472503856	0.0158730158730159	0.25	0.0806451612903226	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
0	1	0	0	2	0.797717099035415	0.001	0.0704296868185329	0.858003465294576	0.0563481628199307	0.0152186850669602	0.126984126984127	0.741666666666667	0.201612903225806	0.0909090909090909	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
0	1	0	0	2	0.276530497164599	0.003	0	0.834208536677455	0.0915083004091285	0.0742831629134165	0	0.0916666666666667	0.0161290322580645	0.0113636363636364	0.00559698113207547	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
0	1	0	0	2	0.377688151197311	0.001	0	0.815133368884816	0.184866631115184	0	0	0.175	0.0403225806451613	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
0	1	0	0	2	0.385856506181038	0.001	0.0453727430474675	0.776792574063848	0.145636988295527	0.0321976945931575	0.0158730158730159	0.191666666666667	0.0483870967741935	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
0	1	0	0	2	0.254869804422543	0.001	0	0.866114896085141	0.133885103914859	0	0	0.075	0.0161290322580645	0	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.445448228214647	0.001	0.0620174277821166	0.74409046507338	0.175481967699749	0.0184101394447545	0.0317460317460317	0.266666666666667	0.104838709677419	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.753742021171484	0.001	0.0702675912496859	0.87404159150719	0.027737980304274	0.0279528369388499	0.0952380952380952	0.65	0.0887096774193548	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.574065628038926	0.001	0	0.859699161641025	0.0885670964030297	0.0517337419559452	0	0.383333333333333	0.0887096774193548	0.0340909090909091	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.474974996794455	0.001	0.0681399567832639	0.820368173017792	0.0717531473089289	0.0397387228900151	0.0317460317460317	0.275	0.0403225806451613	0.0227272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.841691426010762	0.001	0.0214688718403454	0.924057986895691	0.041178599243611	0.0132945420203524	0.142857142857143	0.766666666666667	0.298387096774194	0.102272727272727	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.649730097928665	0.001	0.0282093834873493	0.779352369515802	0.148236977920691	0.0442012690761571	0.0476190476190476	0.541666666666667	0.225806451612903	0.0568181818181818	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.366135075734588	0.001	0.201911243669994	0.699416836607857	0.0731900360663657	0.025481883655783	0.0158730158730159	0.191666666666667	0.032258064516129	0.0113636363636364	0.00217605633802817	Proteobacteria	Deltaproteobacteria	Sva0853	JTB36	NA	NA
0	1	0	0	2	0.264626602558456	0.004	0	0.933696517088411	0.0663034829115894	0	0	0.075	0.00806451612903226	0	0.00716521739130435	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
0	1	0	0	2	0.653667735458503	0.001	0.0533313500324967	0.801152828211463	0.00791214911764655	0.137603672638394	0.0952380952380952	0.533333333333333	0.0645161290322581	0.147727272727273	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.78699442601626	0.001	0.050037737649695	0.884800323686661	0.010625016898348	0.054536921765296	0.126984126984127	0.7	0.0564516129032258	0.0795454545454545	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.568551724904674	0.001	0.0731581041552741	0.791635258511215	0.0178806010577328	0.117326036275778	0.0952380952380952	0.408333333333333	0.0403225806451613	0.113636363636364	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.521660681308603	0.001	0.044700532945153	0.604733036496346	0.0416950401855653	0.308871390372936	0.142857142857143	0.45	0.129032258064516	0.125	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.637518629421257	0.001	0.0495359580202238	0.840889661087914	0.0171619510232782	0.0924124298685835	0.0952380952380952	0.483333333333333	0.0483870967741935	0.0568181818181818	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.41548222224132	0.001	0.0901700966276967	0.739823472851083	0.0432195283148538	0.126786902206367	0.0317460317460317	0.233333333333333	0.0161290322580645	0.0909090909090909	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.52097541939399	0.001	0.0645647088002995	0.835124269577674	0.0153658977416417	0.0849451238803846	0.0634920634920635	0.325	0.0241935483870968	0.0340909090909091	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.802657194489378	0.001	0.120244894257955	0.696495753368172	0.00752771761496885	0.175731634758905	0.428571428571429	0.925	0.0967741935483871	0.261363636363636	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.409662442195368	0.001	0.0526676925141046	0.875599912411166	0	0.0717323950747293	0.0317460317460317	0.191666666666667	0	0.0454545454545455	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.543874234226351	0.001	0.0493281188033184	0.806725043605363	0.0449321354287778	0.0990147021625412	0.0317460317460317	0.366666666666667	0.032258064516129	0.0909090909090909	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.540406841411853	0.001	0.0252786410619833	0.922230171299165	0.00576723443636829	0.0467239532024838	0.0634920634920635	0.316666666666667	0.032258064516129	0.0795454545454545	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.370743594573636	0.001	0.0190868108532105	0.687254064586901	0.0257432156938562	0.267915908866032	0.0158730158730159	0.2	0.0241935483870968	0.0795454545454545	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.259759687454445	0.001	0	0.899667936352413	0	0.100332063647587	0	0.075	0	0.0113636363636364	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.656562022026569	0.001	0.0117663173513681	0.957941530594703	0.00923760758704646	0.0210545444668827	0.0476190476190476	0.45	0.0403225806451613	0.0454545454545455	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.592077786681421	0.001	0.0567291253922305	0.858504748118132	0.0318669786789685	0.0528991478106688	0.0476190476190476	0.408333333333333	0.120967741935484	0.113636363636364	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	NA
0	1	0	0	2	0.416114239239813	0.001	0.0741926067204464	0.629640218538647	0.0262492280938537	0.269917946647053	0.0634920634920635	0.275	0.0241935483870968	0.0454545454545455	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	NA
0	1	0	0	2	0.735929317563672	0.001	0.012002802565268	0.902653267416221	0.018325677354147	0.0670182526643642	0.0793650793650794	0.6	0.153225806451613	0.170454545454545	0.00217605633802817	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurimonas	NA
